商品编码,疾病分类统一,工业采购价,客户采购价格,建议零售价,工业毛利额,客户毛利额,客户毛利率,品牌名称_京鸿阁,品牌名称_其他,品牌名称_小葫芦宝,品牌名称_蜀汉本草,品牌名称_驰铭,医保类型_乙类,医保类型_医保,医保类型_甲类,医保类型_非医保
7081538108386705408,中药饮片,0.7510146783345929,0.6967266897238555,0.6483555247532616,0.4849265804710987,0.5954058724137113,-0.9209010076921414,True,False,False,False,False,False,True,False,False
7082191500410355712,中药饮片,-0.0245427486045558,-0.034523526959496,-0.0787986519205305,-0.0583561849846898,-0.1215359616070378,-0.9209010076921414,True,False,False,False,False,False,True,False,False
7082191295917326336,中药饮片,-0.3019072115722016,-0.319783512477556,-0.3610208670256062,-0.3385068158462291,-0.3983748876150499,-0.8311638274636417,True,False,False,False,False,False,True,False,False
7084712227995385856,中药饮片,0.7099415435745756,0.6967266897238555,0.6483555247532616,0.5962013637572241,0.5954058724137113,-0.9209010076921414,True,False,False,False,False,False,True,False,False
7084712415845679105,中药饮片,-0.1646746201387322,-0.1894616916825032,-0.2299891242982497,-0.2390140684374581,-0.2677637020112698,-0.8580849815321919,True,False,False,False,False,False,True,False,False
7082191721349513217,中药饮片,-0.2081638216493387,-0.2227661569967944,-0.2659868558167542,-0.2416322986324257,-0.3060952456123792,-0.9209010076921414,True,False,False,False,False,False,True,False,False
7084712706044854272,中药饮片,0.0218457330067576,-0.0779641338911803,-0.121995929742736,-0.3411250460411967,-0.1641265656082704,-0.9209010076921414,True,False,False,False,False,False,True,False,False
7085156259926114304,中药饮片,-0.1211854186281258,-0.1460210847508189,-0.1882317557367844,-0.1997406155129433,-0.2280124716101194,-0.8948825353181976,True,False,False,False,False,False,True,False,False
7085156462959525888,中药饮片,-0.0245427486045558,-0.0521893737783809,-0.0931977445279323,-0.1222410017419006,-0.1326095186473583,-0.8797364628894512,True,False,False,False,False,False,True,False,False
7085155557790973952,中药饮片,0.091428455423728,0.0957982938355566,0.0579927278497868,0.0987376267133695,0.0204327183970709,-0.8562374513510169,True,False,False,False,False,False,True,False,False
7085152984056987648,中药饮片,-0.1405139526328398,-0.1648453477545488,-0.2083904853871469,-0.2154499966827492,-0.2493077736107357,-0.9209010076921414,True,False,False,False,False,False,True,False,False
7085520251487518720,中药饮片,-0.0052142145998418,-0.034523526959496,-0.0787986519205305,-0.1107207888840429,-0.1215359616070378,-0.9209010076921414,True,False,False,False,False,False,True,False,False
7085152520930066432,中药饮片,-0.1888352876446247,-0.2360879431225109,-0.2767861752723056,-0.3421723381191838,-0.3143294290526175,-0.8513651275708947,True,False,False,False,False,False,True,False,False
7085521718986670080,中药饮片,-0.1289168322300114,-0.1286448419781452,-0.1723927538686424,-0.1159572492739782,-0.2138156036097085,-0.9209010076921414,True,False,False,False,False,False,True,False,False
7085519032987680768,中药饮片,0.0769320549201925,0.0436695655175355,0.0003963574201795,-0.0505014943997868,-0.0420335008047369,-0.906243934921486,True,False,False,False,False,False,True,False,False
7085520045325156352,中药饮片,-0.0245427486045558,-0.0521893737783809,-0.0931977445279323,-0.1222410017419006,-0.1326095186473583,-0.8797364628894512,True,False,False,False,False,False,True,False,False
7085521910003662848,中药饮片,0.033442853409586,0.0436695655175355,0.0003963574201795,0.0673188643737576,-0.0420335008047369,-0.906243934921486,True,False,False,False,False,False,True,False,False
7085156651451285504,中药饮片,0.0141143194048721,0.0233972822827495,-0.0140027351872223,0.0463730228140163,-0.0505516216049834,-0.8450885623266852,True,False,False,False,False,False,True,False,False
7085156849762172928,中药饮片,-0.1260175521293043,-0.1503651454439874,-0.1939913927797451,-0.2023588457079109,-0.2351109056103248,-0.9209010076921414,True,False,False,False,False,False,True,False,False
7085154950665469952,中药饮片,0.2170639264543689,0.1826795076989251,0.1443872834941977,0.0725553247636929,0.1056139263995361,-0.8659369848021856,True,False,False,False,False,False,True,False,False
7085155184321757184,中药饮片,-0.0148784816021988,-0.0272834258042153,-0.0715991056168296,-0.0583561849846898,-0.1144375276068323,-0.9209010076921414,True,False,False,False,False,False,True,False,False
7085519477026586624,中药饮片,-0.1695067536399107,-0.1894616916825032,-0.2299891242982497,-0.2259229174626198,-0.2677637020112698,-0.8580849815321919,True,False,False,False,False,False,True,False,False
7085153254745047040,中药饮片,0.9805410196405716,1.029771342866768,0.9795346547235037,1.0674827988514022,0.9219338364231614,-0.9209010076921414,True,False,False,False,False,False,True,False,False
7085521242538901504,中药饮片,-0.1115211516257688,-0.135884943133426,-0.1795923001723433,-0.1892676947330726,-0.2209140376099139,-0.9209010076921414,True,False,False,False,False,False,True,False,False
7085156070326534144,中药饮片,-0.2178280886516957,-0.2300062581520752,-0.2731864021204552,-0.2416322986324257,-0.3131936796125846,-0.9209010076921414,True,False,False,False,False,False,True,False,False
7085154046042439680,中药饮片,-0.136648245831897,-0.1460210847508189,-0.1882317557367844,-0.1578489323934608,-0.2280124716101194,-0.8948825353181976,True,False,False,False,False,False,True,False,False
7085521482214014976,中药饮片,1.5120757047702065,1.4352170075624875,1.4043078866418577,1.0936651008010787,1.3620367444358985,-0.8691701626192418,True,False,False,False,False,False,True,False,False
7085152801076281344,中药饮片,-0.1888352876446247,-0.1894616916825032,-0.2299891242982497,-0.1735583135632667,-0.2677637020112698,-0.8580849815321919,True,False,False,False,False,False,True,False,False
